id_inmueble,link_inmueble,link_inmueble_siguiente,titulo,localizacion,municipio,precio,precio_bajada,metros_cuadrados,habitaciones,baños,consumo_energia,emisiones_energia,descripcion,breadcrumb,fotos_total,ref_catastral,edificabilidad_m2techo,parcela_m2,parcela_min_m2,fachada_min_m,altura_max_m,sector_urbanistico,anunciante,zona,fecha_inclusion
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-jardin-terraza-trastero-zona-comunitaria-ascensor-piscina-parking/186720370/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-jardin-terraza-trastero-zona-comunitaria-ascensor-piscina-parking/186720370/d,,"Piso en venta en Carrer el Camí, 74, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,130000.0,,90.0,3.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Piso en venta Zona Alta de Alcoy de reciente construcción, con Zona Comunitaria y Piscina. 3 Habitaciones, 2 Baños (uno en suite), Recibidor, Comedor, Cocina, Balcón y Terraza. 1 Garaje y 1 Trastero",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,16.0,,,,,,,,,Centre - Zona Alta,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-trastero-ascensor-no-amueblado/186820902/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-trastero-ascensor-no-amueblado/186820902/d,,"Piso en venta en Carrer Sant Isidre, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,95000.0,,125.0,4.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"VIVIENDA DE 4 HABITACIONES EN EL EIXAMPLE Os presentamos este piso de 4 habitaciones en la zona Eixample de Alcoy. Se ubica en una zona muy demandada ya que tienes todo tipo de servicios a pie de calle, comercios, colegios, transporte público, supermercados, parques.. . Se distribuye de la siguiente manera: - Salón comedor, amplio y luminoso, con split de aire acondicionado. - Cocina, totalmente equipada y funcional, con despensa y salida a un balcón. - 4 Habitaciones dobles, son todas exteriores y una de ellas con aire acondicionado. - 2 Cuartos de baño, los dos con ventana, uno con plato de ducha y otro completo con bañera. *La vivienda incluye trastero y cuenta con ascensor. ¡No dejes escapar esta oportunidad de vivir en una de las mejores zonas de Alcoy! Ven a visitarla y enamórate de tu próximo hogar. VEN A VERLA SIN COMPROMISO ________________________________________________________________________________ En la inmobiliaria Núcleo Alcoy te acompañamos de principio a fin en tu búsqueda. Nos situamos en la Avda. Alameda Camilo Sesto 64. Alcoy. Ven a conocernos en nuestro amplio horario comercial: de lunes a viernes de 9:30h a 14:00h y de 16:30h a 20:00h y sábados de 10:00h a 14:00h. _________________________ Núcleo gestiones inmobiliarias; Somos 25 oficinas y mas de 80 asesores inmobiliarios a su disposición. Oficinas en Alicante, Sant Joan d´Alacant y Torrevieja. Además de oficinas en Valencia, Sevilla y Zaragoza. Realizamos valoraciones gratuitas. Les garantizamos el mejor servicio. * cámara de realidad virtual * promoción premium en los mejores portales inmobiliarios * revista inmobiliaria bimensual con tirada de 15.000 copias. * departamento de intermediación financiera. Hasta el 100% de la hipoteca. * base de datos de compradores compartida por las 5 oficinas y filtrada según afinidad. * profesionalidad, compromiso y experiencia.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,44.0,,,,,,,,Núcleo Alcoy,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor/185815711/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor/185815711/d,,Piso en venta en Santa Rosa,Alcoy / Alcoi,Alcoy / Alcoi,124900.0,,100.0,3.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Excelente vivienda VPO situada en zona Santa Rosa, Alcoy. Cómoda ubicación al tener todos los servicios a mano de tu día a día, como colegios, supermercados principales, centros médicos, comercios, polideportivos, parques, autobuses , universidad , tren y con una comunicación excelente. La vivienda está muy bien distribuida; tiene un cómodo salón comedor, tres habitaciones con armarios empotrados, dos baños completos, uno de ellos en la habitación principal y bonita cocina con galería. Destacamos su luminosidad al ser exterior y vistas despejadas. En el precio de la vivienda esta incluido un trastero. Como ves es la mejor opción para tu estilo de vida y de tu familia. El mobiliario que aparece en las fotos no esta incluido en el precio. En el precio del inmueble no están incluidos los gastos de compraventa ni los honorarios de la agencia. Para mas información , contacte con nosotros.",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,46.0,,,,,,,,PERCENT SERVICIOS,Santa Rosa,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor-parking-no-amueblado/185792450/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero-ascensor-parking-no-amueblado/185792450/d,,"Piso en venta en Carrer el Camí, 62, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,165000.0,,140.0,3.0,2.0,Etiqueta de calificación energética: E Consumo energía: 116 kW h m² / año,Etiqueta de calificación energética: D Emisiones: 23 kg CO₂ m² / año,"SI LA VIVIENDA SE VENDE POR PARTICULAR EL PRECIO ES DE 163000€.Piso con mucha luz y cerca de supermercados, farmacias, cafeterias,carnicerias etc.A 5 minutos de la universidad.Dispone de parquet en toda la vivienda,caldera y radiadores por gas natural.En el precio entra la plaza de garaje y el trastero.La vivienda queda equipada con toda la iluminacion led y ventiladores en las 3 habitaciones. Piso de parquet y alarma.Los muebles se valoraran aparte.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,19.0,,,,,,,,,Centre - Zona Alta,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-trastero-ascensor/185669320/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-terraza-trastero-ascensor/185669320/d,,"Piso en venta en Avenida Alameda Camilo Sesto, 43b, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,180000.0,,150.0,3.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Vivienda de tres habitaciones , cocina, salon comedor y dos baños completos uno de ellos en la habitacion principal. Armarios empotrados en todas las habitaciones. Ademas de uno mas en la entrada. Calefacción en toda la casa. La casa dispone de dos pequeñas estancias independientes, para despensa o guardatodo. En la fachada principal que da a la avenida Alameda tiene una pequeña terraza y en la parte trasera un balcon desde donde se puede ver la Iglesia de Santa Maria.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,18.0,,,,,,,,Almudena,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-trastero-ascensor-parking/178998095/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-trastero-ascensor-parking/178998095/d,,"Piso en venta en Avenida Alameda Camilo Sesto, 51, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,280000.0,,220.0,5.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Piso reformado, para entrar a vivir. Puerta acorazada. Tarima flotante en toda la casa. Dispone de dos terrazas unidas interiores (34 metros cuadrados) y un balcón exterior. Cocina equipada con electrodomésticos incluidos en el precio. Doble acristalamiento en las ventanas de la fachada y ventanas de Climalit en toda la casa. Sin amueblar (negociable). Salón de 64 metros cuadrados, cocina de 30 metros cuadrados con lavadero exterior completo, con espacio para la plancha.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,31.0,,,,,,,,,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-ascensor-amueblado/187511650/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/calefaccion-parking-ascensor-amueblado/187511650/d,,Piso en venta en Eixample,Alcoy / Alcoi,Alcoy / Alcoi,200000.0,,137.0,4.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Se vende amplio piso en el primer piso del edificio, con una superficie total de 137 m² distribuidos en 4 habitaciones dobles y 2 baños. Destaca su balcón muy amplio y su orientación este que lo hace soleado y luminoso. El inmueble cuenta con ascensor, calefacción, cocina, comedor, suelos de terrazo y vidrios dobles. Además, dispone de armarios empotrados, carpintería interior de roble, parking propio y se encuentra en buen estado de conservación. Situado en el Ensanche de Alcoi - Alcoy, entre los ríos Benissaidó y Uxola, este distrito residencial histórico ofrece un entorno privilegiado en las faldas del monte San Cristóbal, con acceso al Parque Natural de la Serra de Mariola. Una zona con historia, calles ordenadas y espacios verdes que lo convierten en un lugar de referencia en la ciudad.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,22.0,,,,,,,,INMOBILIARIA NORTE,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-terraza-trastero-ascensor/183158652/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-terraza-trastero-ascensor/183158652/d,,"Piso en venta en Carrer Xixona, 15, Santa Rosa",Alcoy / Alcoi,Alcoy / Alcoi,189000.0,,115.0,4.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,Se vende piso el Alcoy con reforma integral en plena alameda (se cierra la reforma en base a la demanda del comprador en base a una primera propuesta). Este piso cuenta con: • Cocina completa con península de diseño • 4 habitaciones • 2 baños completos • 1 Terraza • 1 Trastero • Zona de lavandería • Suelo madera AC5 o cerámica • Fontanería y electricidad nueva • Puerta se seguridad • Ventanas de PVC nuevas • 3º con ascensor • ITE pasada • Posibilidad de garaje (9.500€) Precio: 189.000€ Se ayuda a conseguir el 100% de la financiación (si se tiene más de dos años de antigüedad) No se admite alquiler con opción a compra pero si pago aplazado. Cualquier cosa contactad al,Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,16.0,,,,,,,,,Santa Rosa,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-jardin-amueblado/187350207/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/parking-jardin-amueblado/187350207/d,,"Casa o chalet en venta en N/a, -1, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,2590000.0,,450.0,7.0,4.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Finca de Lujo en Alcoy con Vistas Panorámicas al Valle – 7 Habitaciones, Piscina Privada y Jardines Exclusivos Descubre esta exclusiva finca de lujo en Alcoy, situada en una de las zonas residenciales más prestigiosas de la ciudad. Alcoy, reconocido por su entorno natural privilegiado, calidad de vida superior y servicios excepcionales, ofrece aquí una propiedad única que combina privacidad, amplitud y elegancia a solo 50 minutos de Alicante. Características Principales de esta Finca en Alcoy: Gran parcela de 20.000 m² en ubicación elevada con vistas panorámicas despejadas al valle de Alcoy, ideal para amantes de la naturaleza y la tranquilidad. Vivienda principal de 450 m² distribuida en tres plantas y una amplia terraza de 120 m² perfecta para disfrutar del clima mediterráneo y las vistas. 7 habitaciones espaciosas, incluyendo una suite principal con terraza privada, baño en suite y vestidor de gran tamaño. 4 baños completos repartidos inteligentemente en la casa para máxima comodidad. Cocina principal equipada con electrodomésticos modernos y cocina auxiliar con acceso directo a garaje cubierto para 4 vehículos. Amplios salones con chimenea, incluyendo comedor principal, salón de entrada y dos salones adicionales para múltiples usos. Bodega refrigerada, despacho privado y sala de estar con salida a terraza de servicio para ocio y trabajo. Zona de bienestar con jacuzzi, sauna, pista de squash y bolera interior, para un estilo de vida exclusivo y saludable. Piscina exterior privada y comedor al aire libre para disfrutar de reuniones y celebraciones en un entorno natural. Jardines diseñados profesionalmente de más de 800 m², con zonas de descanso, fuentes ornamentales y vegetación madura que garantizan un ambiente exclusivo y relajante. Ubicación y Potencial de Uso: Esta finca de lujo en Alcoy está situada en un entorno natural protegido con excelente comunicación hacia el centro de Alcoy, donde se encuentran hospitales, colegios, universidades y servicios culturales y comerciales de primera clase. Perfecta como residencia habitual para familias que buscan espacio y confort, como vivienda vacacional de alta gama, o como inversión boutique para retiros privados, eventos exclusivos o alojamientos de lujo.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,51.0,,,,,,,,SPAIN PROPERTY SHOP,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-zona-comunitaria-ascensor-amueblado-television-internet/186735970/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-zona-comunitaria-ascensor-amueblado-television-internet/186735970/d,,Piso en venta en Santa Rosa,Alcoy / Alcoi,Alcoy / Alcoi,99900.0,9100.0,86.0,2.0,1.0,Etiqueta de calificación energética: E Consumo energía: 300 kW h m² / año,Etiqueta de calificación energética: E Emisiones: 303 kg CO₂ m² / año,"Os presentamos esta preciosa vivienda en plaza centenari. La vivienda tiene una reforma integral muy acogedora y atemporal. Esta vivienda consta de: - Un amplio salón comedor muy luminoso, cuenta con a/c y ventilador de techo. El cual nos da paso a un balcón acristalado con vistas al interior de la plaza centenari. - Cocina totalmente equipada, con campana extractora, vitrocerámica, horno etc. Cuenta además con 2 encimeras perfectas para ser tus mejores aliadas al preparar tus platos favoritos. - Baño acogedor, recubierto entero en madera con baldosa, cuenta con una bañera que hará que te olvides de todas tus preocupaciones y del estrés del día a día. - 2 habitaciones. La principal de matrimonio con mucho espacio y un gran armario. La siguiente es una habitación individual simple. Lo más destacado de esta vivienda es su amplio salón comedor perfecto para la usabilidad del día a día y reuniones familiares. La vivienda cuenta además con ascensor y una plaza de garaje situada en el parking comunitario. ________________________________________________________________________________ En la inmobiliaria Núcleo Alcoy te acompañamos de principio a fin en tu búsqueda. Nos situamos en la Avda. Alameda Camilo Sesto 64. Alcoy. Ven a conocernos en nuestro amplio horario comercial: de lunes a viernes de 9:30h a 14:00h y de 16:30h a 20:00h y sábados de 10:00h a 14:00h. _________________________ Núcleo gestiones inmobiliarias; Somos 25 oficinas y mas de 80 asesores inmobiliarios a su disposición. Oficinas en Alicante, Sant Joan d´Alacant y Torrevieja. Además de oficinas en Valencia, Sevilla y Zaragoza. Realizamos valoraciones gratuitas. Les garantizamos el mejor servicio. * cámara de realidad virtual * promoción premium en los mejores portales inmobiliarios * revista inmobiliaria bimensual con tirada de 15.000 copias. * departamento de intermediación financiera. Hasta el 100% de la hipoteca. * base de datos de compradores compartida por las 5 oficinas y filtrada según afinidad. * profesionalidad, compromiso y experiencia.",Alicante > Alcoià > Alcoy / Alcoi > Santa Rosa,26.0,,,,,,,,Núcleo Alcoy,Santa Rosa,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-trastero-ascensor/185888551/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-trastero-ascensor/185888551/d,,"Piso en venta en Calle Cami el, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,165000.0,,142.0,3.0,2.0,Etiqueta de calificación energética: E Consumo energía: 117 kW h m² / año,Etiqueta de calificación energética: D Emisiones: 23 kg CO₂ m² / año,"Entre particulares, sin comisión de compra ¡Infórmate! HAOM03801CAM160 MUY AMPLIO CON GARAJE Y TRASTERO  CERCA DE LA UNIVERSIDAD Financiación hasta 100% (sujeto a aprobación por entidades bancarias) ¡Haz de este amplio piso en buen estado tu nuevo hogar en Alcoy! Cuenta con tres dormitorios, es perfecto para familias o profesionales que buscan espacio y comodidad. La cocina independiente, totalmente equipada, está lista para ser el escenario de tus mejores recetas. El salón es un espacio ideal para relajarse o recibir a invitados. Además, el piso cuenta con dos baños completos, uno con bañera y otro con ducha. Plaza de garaje y trastero están incluidos en el precio. Exterior  muy luminoso. Dispone de armarios empotrados, aire acondicionado por split, calefacción por caldera y radiadores de gas natural, ventanas de aluminio, puertas de madera y suelo de parquet. Edificio con ascensor y videoportero rodeado de todos los servicios, solo 5 minutos de la universidad, lo que lo hace ideal para estudiantes o profesores.  Por ubicación y características, es una oportunidad que no deberías dejar escapar ¡Llama ya! ¿Conoces a alguien que quiera vender su casa? Te damos 700 € y la garantía del mejor servicio profesional para quien recomiendes. Con tu ayuda ganamos todos. Consulta condiciones. Y si eres tú quien vende, te adelantamos el dinero que necesites y devuélvelo a la venta ¡SIN INTERESES!* También hacemos arreglos y reformas en tu casa para que la vendas RÁPIDO Y AL MEJOR PRECIO* (sujeto a aprobación) Este anuncio es informativo y sin valor contractual, puede contener errores. Gastos e impuestos no incluidos. CONSENTIMIENTO PARA EL TRATAMIENTO DE DATOS PERSONALES. Para continuar debe aceptar que ha leído y está conforme con las cláusulas siguientes, entendiendo que el envío de sus datos tanto mediante email como mediante el formulario de contacto de esta web supone el consentimiento explícito para el tratamiento de los mismos en los términos y condiciones aquí expuestos así como en nuestra política de privacidad y aviso legal. Acuda a nuestra web para el texto íntegro en caso de error. HOGARABITAT SERVICIOS INMOBILIARIOS S.L. es responsable del tratamiento de los datos personales del usuario. Le informa que estos datos serán tratados de conformidad con lo dispuesto en el Reglamento (UE) 2016/679 de 27 de abril de 2016 (GDPR) y la Ley Orgánica 3/2018 de 5 de diciembre (LOPDGDD), por lo que se le facilita la siguiente información del tratamiento: Fin del tratamiento: mantener una relación comercial y el envío de comunicaciones y/o publicidad sobre nuestros productos y servicios. Criterios de conservación de los datos: se conservarán mientras exista un interés mutuo para mantener el fin del tratamiento y cuando ya no sea necesario para tal fin, se suprimirán con medidas de seguridad adecuadas para garantizar la seudonimización de los datos o la destrucción total de los mismos. No se comunicarán los datos a terceros, salvo obligación legal. Derechos que asisten al Usuario: - A retirar el consentimiento en cualquier momento. - De acceso, rectificación, portabilidad y supresión de sus datos y a la limitación u oposición a su tratamiento. - A presentar una reclamación ante la Autoridad de control (agpd.es) si considera que el tratamiento no se ajusta a la normativa vigente. Datos de contacto para ejercer sus derechos: HOGARABITAT SERVICIOS INMOBILIARIOS S.L. AV. PÉREZ GALDOS, 42 46008 VALENCIA. Email: clientes@hogarabitat.com We speak English Nous parlons Français Мы говорим на русском Wij spreken Nederlands 我们提供中文服务。 نتكلم العربية Amplia gama de servicios: Compraventa, Alquiler, Financiación, Certificados de Eficiencia Energética, Herencias y Donaciones, Gestoría, Capitales Privados, Inversores, Cancelación de Embargos, etc.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,43.0,,,,,,,,HOGARABITAT SERVICIOS INMOBILIARIOS,Centre - Zona Alta,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-trastero-ascensor/185919534/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-parking-trastero-ascensor/185919534/d,,"Piso en venta en Calle Cami el, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,165000.0,,141.0,3.0,2.0,Etiqueta de calificación energética: E Consumo energía: 117 kW h m² / año,Etiqueta de calificación energética: D Emisiones: 23 kg CO₂ m² / año,"Entre particulares, sin comisión de compra ¡Infórmate! HAOM03801CAM160 MUY AMPLIO CON GARAJE Y TRASTERO  CERCA DE LA UNIVERSIDAD Financiación hasta 100% (sujeto a aprobación por entidades bancarias) ¡Haz de este amplio piso en buen estado tu nuevo hogar en Alcoy! Cuenta con tres dormitorios, es perfecto para familias o profesionales que buscan espacio y comodidad. La cocina independiente, totalmente equipada, está lista para ser el escenario de tus mejores recetas. El salón es un espacio ideal para relajarse o recibir a invitados. Además, el piso cuenta con dos baños completos, uno con bañera y otro con ducha. Plaza de garaje y trastero están incluidos en el precio. Exterior  muy luminoso. Dispone de armarios empotrados, aire acondicionado por split, calefacción por caldera y radiadores de gas natural, ventanas de aluminio, puertas de madera y suelo de parquet. Edificio con ascensor y videoportero rodeado de todos los servicios, solo 5 minutos de la universidad, lo que lo hace ideal para estudiantes o profesores.  Por ubicación y características, es una oportunidad que no deberías dejar escapar ¡Llama ya! ¿Conoces a alguien que quiera vender su casa? Te damos 700 € y la garantía del mejor servicio profesional para quien recomiendes. Con tu ayuda ganamos todos. Consulta condiciones. Y si eres tú quien vende, te adelantamos el dinero que necesites y devuélvelo a la venta ¡SIN INTERESES!* También hacemos arreglos y reformas en tu casa para que la vendas RÁPIDO Y AL MEJOR PRECIO* (sujeto a aprobación) Este anuncio es informativo y sin valor contractual, puede contener errores. Gastos e impuestos no incluidos. CONSENTIMIENTO PARA EL TRATAMIENTO DE DATOS PERSONALES. Para continuar debe aceptar que ha leído y está conforme con las cláusulas siguientes, entendiendo que el envío de sus datos tanto mediante email como mediante el formulario de contacto de esta web supone el consentimiento explícito para el tratamiento de los mismos en los términos y condiciones aquí expuestos así como en nuestra política de privacidad y aviso legal. Acuda a nuestra web para el texto íntegro en caso de error. HOGARABITAT SERVICIOS INMOBILIARIOS S.L. es responsable del tratamiento de los datos personales del usuario. Le informa que estos datos serán tratados de conformidad con lo dispuesto en el Reglamento (UE) 2016/679 de 27 de abril de 2016 (GDPR) y la Ley Orgánica 3/2018 de 5 de diciembre (LOPDGDD), por lo que se le facilita la siguiente información del tratamiento: Fin del tratamiento: mantener una relación comercial y el envío de comunicaciones y/o publicidad sobre nuestros productos y servicios. Criterios de conservación de los datos: se conservarán mientras exista un interés mutuo para mantener el fin del tratamiento y cuando ya no sea necesario para tal fin, se suprimirán con medidas de seguridad adecuadas para garantizar la seudonimización de los datos o la destrucción total de los mismos. No se comunicarán los datos a terceros, salvo obligación legal. Derechos que asisten al Usuario: - A retirar el consentimiento en cualquier momento. - De acceso, rectificación, portabilidad y supresión de sus datos y a la limitación u oposición a su tratamiento. - A presentar una reclamación ante la Autoridad de control (agpd.es) si considera que el tratamiento no se ajusta a la normativa vigente. Datos de contacto para ejercer sus derechos: HOGARABITAT SERVICIOS INMOBILIARIOS S.L. AV. PÉREZ GALDOS, 42 46008 VALENCIA. Email: clientes@hogarabitat.com We speak English Nous parlons Français Мы говорим на русском Wij spreken Nederlands 我们提供中文服务。 نتكلم العربية Amplia gama de servicios: Compraventa, Alquiler, Financiación, Certificados de Eficiencia Energética, Herencias y Donaciones, Gestoría, Capitales Privados, Inversores, Cancelación de Embargos, etc.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,43.0,,,,,,,,HOGARABITAT SERVICIOS INMOBILIARIOS,Centre - Zona Alta,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187438892/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/centre-zona-alta/187438892/d,,"Piso en venta en Carrer Sant Vicent Ferrer, 7, Centre - Zona Alta",Alcoy / Alcoi,Alcoy / Alcoi,58425.0,,90.0,3.0,1.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Este piso es un lienzo en blanco, se trata de una propiedad parcialmente reformada en un edificio bien conservado con pocos vecinos. Es toda la planta, amanece por en la parte de atrás, donde se encuentra la habitación principal, que da directamente a una zona común, espaciosa, lo que otorga mucha luminosidad a toda la vivienda. La parte delantera da directamente a la calle y cuenta con 2 balconcitos en comedor y cocina, ésta es muy espaciosa por lo que se podría valorar convertir el comedor en una cuarta habitación. Las habitaciones individuales son a quot;segundas lucesquot; según normativa. El baño es grande y tiene un ventanal con vistas a la montaña, al ser la última planta y no tener vecinos en la misma, obtenemos mucha privacidad. También hay un espacio polivalente en el que colocar estanterías para facilitar almacenamiento adicional, por ejemplo. En la planta superior, existen 2 trasteros que son del piso, por lo que se podría valorar abrir los techos y obtener una vivienda a doble altura. Se aceptarían ofertas coherentes o acuerdos para la gestión del inmueble ya que se encuentra en una zona muy dinámica en cuanto a alquileres de temporada; estudiantes, profesores, profesionales sanitarios, trabajadores desplazados, etc. Se ha incrementado el precio en un 2,5% tras 1 semana publicado y previo estudio tanto de la oferta existente en la zona como de la alta demanda registrada y los datos macro del precio de la vivienda que, previsiblemente seguirán creciendo lo que muy probablemente incremente el precio de este inmueble.",Alicante > Alcoià > Alcoy / Alcoi > Centre - Zona Alta,11.0,,,,,,,,,Centre - Zona Alta,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/184391298/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-terraza-ascensor-amueblado/184391298/d,,"Piso en venta en Avenida Alameda Camilo Sesto, 39, Eixample",Alcoy / Alcoi,Alcoy / Alcoi,170000.0,,156.0,4.0,2.0,Etiqueta de calificación energética: G Consumo energía: 999 kW h m² / año,Etiqueta de calificación energética: G Emisiones: 999 kg CO₂ m² / año,"Espectacular pisazo situado en la avenida La Alameda. Una sola vivienda por planta. Piso distribuido en amplio salón comedor (más de 35 m2) con chimenea y gran balcón a la Alameda. Cuatro amplios dormitorios (3 dobles), 2 baños completos (con hidromasaje) y una fantástica cocina office con isla central muy luminosa. Vivienda única, con posibilidad de garaje en finca cercana.",Alicante > Alcoià > Alcoy / Alcoi > Eixample,29.0,,,,,,,,,Eixample,2025-09-11
https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero/187261215/d,https://www.fotocasa.es/es/comprar/vivienda/alcoy-alcoi/aire-acondicionado-calefaccion-trastero/187261215/d,,Piso en venta en Eixample,Alcoy / Alcoi,Alcoy / Alcoi,143000.0,,101.0,3.0,2.0,Etiqueta de calificación energética: E Consumo energía: 164 kW h m² / año,Etiqueta de calificación energética: E Emisiones: 34 kg CO₂ m² / año,"Vivienda reformada y lista para estrenar. Descubre este piso completamente renovado, diseñado con materiales de calidad y mucho estilo. Dispone de 3 dormitorios luminosos, 2 baños modernos, cocina abierta al salón, trastero y sistema de aire acondicionado frío/calor. Aunque el edificio no cuenta con ascensor, se encuentra en una cómoda primera planta. La vivienda incluye cocina equipada y algunos muebles, lo que te permitirá entrar a vivir sin complicaciones. ✨ Un hogar moderno, funcional y acogedor, perfecto para quienes buscan estrenar casa en una ubicación práctica. 📞 ¡Contacta con nosotros y ven a visitarlo, te encantará! [IW]",Alicante > Alcoià > Alcoy / Alcoi > Eixample,19.0,,,,,,,,Sofia Paños Servicios Inmobiliarios,Eixample,2025-09-11
