id_inmueble,titulo,localizacion,precio,metros_cuadrados,habitaciones,baños,anunciante,anunciante_link,link_inmueble,m2_construidos,m2_utiles,terraza,estado,planta,exterior,ascensor,fecha_inclusion
108927423,Piso en venta en Barri Eixample,Alcoy / Alcoi,79500.0,70.0,2.0,1.0,Buve,https://www.idealista.com/pro/buve/,https://www.idealista.com/inmueble/108927423/,,,,,,,,2025-08-23
104502661,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,160000.0,103.0,3.0,2.0,Inversiones Car&Mar,https://www.idealista.com/pro/inversiones-car-mar/,https://www.idealista.com/inmueble/104502661/,,,,,,,,2025-08-23
107808469,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,123900.0,100.0,3.0,2.0,Inversiones Car&Mar,https://www.idealista.com/pro/inversiones-car-mar/,https://www.idealista.com/inmueble/107808469/,,,,,,,,2025-08-23
107169441,"Casa o chalet independiente en venta en Partida Sentbenet Alt, 7",Centro - Zona Alta,450000.0,800.0,10.0,5.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/107169441/,,,,,,,,2025-08-23
108075238,"Piso en venta en Calle Sant Josep, 33",Centro - Zona Alta,65000.0,143.0,4.0,3.0,,,https://www.idealista.com/inmueble/108075238/,,,,,,,,2025-08-23
108789921,Piso en venta en Calle Pintor Cabrera,Barri Eixample,63000.0,60.0,2.0,1.0,Altages Inmobiliaria,https://www.idealista.com/pro/altages-inmobiliaria/,https://www.idealista.com/inmueble/108789921/,,,,,,,,2025-08-23
97461767,"Piso en venta en Calle Cronista Remigi Vicedo, 6",Barri Santa Rosa,130000.0,130.0,3.0,2.0,,,https://www.idealista.com/inmueble/97461767/,,,,,,,,2025-08-23
108435211,Piso en venta en Barri Eixample,Alcoy / Alcoi,145000.0,135.0,5.0,2.0,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/108435211/,,,,,,,,2025-08-23
108677866,Finca rústica en venta en Carretera Font Roja s/n,Centro - Zona Alta,119000.0,90.0,2.0,1.0,,,https://www.idealista.com/inmueble/108677866/,,,,,,,,2025-08-23
108443580,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,353556.0,400.0,4.0,3.0,Atelier Inmo Homes,https://www.idealista.com/pro/atelierinmohomes/,https://www.idealista.com/inmueble/108443580/,,,,,,,,2025-08-23
108813301,Piso en venta en Calle Tossal s/n,Centro - Zona Alta,30597.0,84.0,3.0,1.0,Invest MSS,https://www.idealista.com/pro/grupo-mss/,https://www.idealista.com/inmueble/108813301/,,,,,,,,2025-08-23
107983147,"Piso en venta en Calle Tossal, 47",Centro - Zona Alta,109000.0,90.0,2.0,1.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/107983147/,,,,,,,,2025-08-23
107229103,"Piso en venta en Calle Juan Gil Albert, 4",Barri Zona Nord,155000.0,140.0,5.0,2.0,,,https://www.idealista.com/inmueble/107229103/,,,,,,,,2025-08-23
1971201,"Casa o chalet independiente en venta en urbanización el Sargento, 119",Barri Santa Rosa,345000.0,400.0,4.0,3.0,,,https://www.idealista.com/inmueble/1971201/,,,,,,,,2025-08-23
108632061,"Piso en venta en Calle Cronista Jordán, 11",Barri Santa Rosa,140000.0,150.0,5.0,2.0,,,https://www.idealista.com/inmueble/108632061/,,,,,,,,2025-08-23
105918375,"Piso en venta en Calle Reconquesta, 52",Barri Eixample,195000.0,144.0,3.0,2.0,,,https://www.idealista.com/inmueble/105918375/,,,,,,,,2025-08-23
106302045,Piso en venta en Barri Eixample,Alcoy / Alcoi,159000.0,160.0,4.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106302045/,,,,,,,,2025-08-23
104696549,Finca rústica en venta en Barri Zona Nord,Alcoy / Alcoi,105000.0,464.0,7.0,2.0,Servicios Inmobiliarios Interworld,https://www.idealista.com/pro/interworld/,https://www.idealista.com/inmueble/104696549/,,,,,,,,2025-08-23
96852970,Masía en venta en Partida Cotes Altes s/n,Barri Zona Nord,350000.0,939.0,10.0,3.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/96852970/,,,,,,,,2025-08-23
107268434,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,215000.0,250.0,4.0,1.0,Servicios Inmobiliarios Interworld,https://www.idealista.com/pro/interworld/,https://www.idealista.com/inmueble/107268434/,,,,,,,,2025-08-23
108000837,Piso en venta en Calle Santa Rosa,Barri Santa Rosa,190000.0,140.0,4.0,2.0,Inmobiliaria carbonell,https://www.idealista.com/pro/inmobiliaria-carbonell-30408/,https://www.idealista.com/inmueble/108000837/,,,,,,,,2025-08-23
95371747,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,2500.0,1200.0,18.0,6.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/95371747/,,,,,,,,2025-08-23
106300536,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,125000.0,100.0,3.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106300536/,,,,,,,,2025-08-23
108693023,Piso en venta en Plaza Jaume el Conqueridor,Barri Santa Rosa,94990.0,120.0,3.0,2.0,Altages Inmobiliaria,https://www.idealista.com/pro/altages-inmobiliaria/,https://www.idealista.com/inmueble/108693023/,,,,,,,,2025-08-23
107465763,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,160000.0,85.0,2.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/107465763/,,,,,,,,2025-08-23
108748048,Chalet adosado en venta en Centro - Zona Alta,Alcoy / Alcoi,235000.0,160.0,4.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/108748048/,,,,,,,,2025-08-23
103839077,Masía en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,3500.0,2187.0,15.0,6.0,,,https://www.idealista.com/inmueble/103839077/,,,,,,,,2025-08-23
105398365,Ático en venta en Centro - Zona Alta,Alcoy / Alcoi,380000.0,185.0,3.0,2.0,Next Steps Spain,https://www.idealista.com/pro/nextstepsspain/,https://www.idealista.com/inmueble/105398365/,,,,,,,,2025-08-23
108637383,Ático en venta en Barri Eixample,Alcoy / Alcoi,149900.0,79.0,2.0,1.0,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108637383/,,,,,,,,2025-08-23
105154714,Piso en venta en Calle el Camí,Centro - Zona Alta,110000.0,92.0,2.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/105154714/,,,,,,,,2025-08-23
108294779,Piso en venta en Calle Primer de Maig,Barri Zona Nord,135000.0,95.0,4.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/108294779/,,,,,,,,2025-08-23
106084017,Chalet adosado en venta en Calle Cavall Bernat,Barri Zona Nord,210000.0,140.0,3.0,2.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/106084017/,,,,,,,,2025-08-23
99941294,Casa o chalet independiente en venta en Rambla Alta,Centro - Zona Alta,280000.0,329.0,5.0,3.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/99941294/,,,,,,,,2025-08-23
107223506,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,199000.0,124.0,3.0,2.0,Inmocast,https://www.idealista.com/pro/inmocast/,https://www.idealista.com/inmueble/107223506/,,,,,,,,2025-08-23
96557927,Piso en venta en Camino Caseta Albors,Centro - Zona Alta,60000.0,107.0,2.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96557927/,,,,,,,,2025-08-23
104924267,Piso en venta en Calle Sant Joan de Ribera,Centro - Zona Alta,99700.0,51.0,2.0,1.0,Inmobiliaria Bancaria,https://www.idealista.com/pro/bancaria/,https://www.idealista.com/inmueble/104924267/,,,,,,,,2025-08-23
108783435,Chalet adosado en venta en Calle Doña Amàlia,Centro - Zona Alta,235000.0,160.0,5.0,2.0,Inmobiliaria Blau,https://www.idealista.com/pro/inmobiliariablau/,https://www.idealista.com/inmueble/108783435/,,,,,,,,2025-08-23
100985940,"Chalet adosado en venta en Calle Tossal, El Viaducto, Alcoy, La Hoya de Alcoy, Alicante, Comunidad Valenciana, 03801, España",Centro - Zona Alta,290000.0,226.0,3.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/100985940/,,,,,,,,2025-08-23
108637795,Piso en venta en Alameda Camilo Sesto,Barri Eixample,185000.0,240.0,5.0,3.0,Inmobiliaria Blau,https://www.idealista.com/pro/inmobiliariablau/,https://www.idealista.com/inmueble/108637795/,,,,,,,,2025-08-23
99963210,Piso en venta en Calle casa blanca,Centro - Zona Alta,50000.0,40.0,1.0,1.0,GEALSA,https://www.idealista.com/pro/gealsa/,https://www.idealista.com/inmueble/99963210/,,,,,,,,2025-08-23
105522027,Piso en venta en Alameda Camilo Sesto,Barri Eixample,150000.0,207.0,6.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/105522027/,,,,,,,,2025-08-23
26915958,"Chalet adosado en venta en Calle Sant Joan de Ribera, 37 a",Centro - Zona Alta,280000.0,250.0,3.0,4.0,,,https://www.idealista.com/inmueble/26915958/,,,,,,,,2025-08-23
100929686,Casa o chalet independiente en venta en Calle Alt,Centro - Zona Alta,335000.0,400.0,4.0,3.0,Gestimar Inmobiliaria,https://www.idealista.com/pro/gestimarinmobiliaria/,https://www.idealista.com/inmueble/100929686/,,,,,,,,2025-08-23
108593635,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,369999.0,230.0,4.0,3.0,OLCINA INMOBILIARIA,https://www.idealista.com/pro/olcinainmobiliaria/,https://www.idealista.com/inmueble/108593635/,,,,,,,,2025-08-23
107911329,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,215000.0,190.0,6.0,3.0,Servicios Inmobiliarios Interworld,https://www.idealista.com/pro/interworld/,https://www.idealista.com/inmueble/107911329/,,,,,,,,2025-08-23
106336249,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,198000.0,50.0,1.0,1.0,,,https://www.idealista.com/inmueble/106336249/,,,,,,,,2025-08-23
108446333,Piso en venta en Calle Poeta Joan Valls,Barri Eixample,220000.0,285.0,7.0,5.0,Inmobiliaria Blau,https://www.idealista.com/pro/inmobiliariablau/,https://www.idealista.com/inmueble/108446333/,,,,,,,,2025-08-23
105375746,Piso en venta en Calle Caramanxel,Barri Zona Nord,11000.0,65.0,3.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/105375746/,,,,,,,,2025-08-23
107896510,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,165000.0,140.0,3.0,2.0,Inversiones Car&Mar,https://www.idealista.com/pro/inversiones-car-mar/,https://www.idealista.com/inmueble/107896510/,,,,,,,,2025-08-23
99133154,Piso en venta en Calle Metge Mario García,Centro - Zona Alta,17000.0,95.0,3.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/99133154/,,,,,,,,2025-08-23
107834018,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,300000.0,240.0,4.0,2.0,,,https://www.idealista.com/inmueble/107834018/,,,,,,,,2025-08-23
108636107,Piso en venta en CL Isabel II,Barri Santa Rosa,140000.0,118.0,3.0,2.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108636107/,,,,,,,,2025-08-23
96567154,Piso en venta en Calle Mossèn Arnauda,Barri Zona Nord,23000.0,70.0,2.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96567154/,,,,,,,,2025-08-23
96561690,Piso en venta en Camino Caseta Albors,Centro - Zona Alta,9000.0,28.0,1.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96561690/,,,,,,,,2025-08-23
96566503,Piso en venta en Calle Sant Joan,Centro - Zona Alta,12000.0,55.0,1.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96566503/,,,,,,,,2025-08-23
107865188,"Piso en venta en Calle Santa Rosa, 61",Barri Santa Rosa,175000.0,130.0,4.0,2.0,,,https://www.idealista.com/inmueble/107865188/,,,,,,,,2025-08-23
107973477,Piso en venta en Calle Puríssima,Centro - Zona Alta,45600.0,75.0,2.0,1.0,Solvia Inmobiliaria NB,https://www.idealista.com/pro/idealista-260428931-1734526927977/,https://www.idealista.com/inmueble/107973477/,,,,,,,,2025-08-23
108702897,"Chalet adosado en venta en Calle Doña Amàlia, 58",Centro - Zona Alta,235000.0,160.0,5.0,2.0,,,https://www.idealista.com/inmueble/108702897/,,,,,,,,2025-08-23
99132631,Piso en venta en Calle la Sardina,Centro - Zona Alta,34200.0,110.0,1.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/99132631/,,,,,,,,2025-08-23
86526548,"Ático en venta en Calle Rigobert Albors, 5",Centro - Zona Alta,259000.0,230.0,5.0,2.0,,,https://www.idealista.com/inmueble/86526548/,,,,,,,,2025-08-23
96561689,Piso en venta en Camino Caseta Albors,Centro - Zona Alta,12000.0,44.0,1.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/96561689/,,,,,,,,2025-08-23
108689754,Casa o chalet en venta en Carretera Molinar,Centro - Zona Alta,76000.0,76.0,3.0,2.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/108689754/,,,,,,,,2025-08-23
109034812,"Casa o chalet independiente en venta en Carretera La Riba, 6",Centro - Zona Alta,250000.0,900.0,10.0,4.0,,,https://www.idealista.com/inmueble/109034812/,,,,,,,,2025-08-23
99132630,Piso en venta en Calle Sant Joan,Centro - Zona Alta,30500.0,109.0,1.0,1.0,Solvia HR,https://www.idealista.com/pro/solvia-inmo/,https://www.idealista.com/inmueble/99132630/,,,,,,,,2025-08-23
108394166,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,69500.0,98.0,4.0,1.0,Inversiones Car&Mar,https://www.idealista.com/pro/inversiones-car-mar/,https://www.idealista.com/inmueble/108394166/,,,,,,,,2025-08-23
108593720,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,415000.0,351.0,6.0,3.0,OLCINA INMOBILIARIA,https://www.idealista.com/pro/olcinainmobiliaria/,https://www.idealista.com/inmueble/108593720/,,,,,,,,2025-08-23
108802562,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,93000.0,118.0,3.0,2.0,TU CASA EN ELCHE TCE 2023,https://www.idealista.com/pro/tu-casa-en-elche/,https://www.idealista.com/inmueble/108802562/,,,,,,,,2025-08-23
106904910,"Piso en venta en Calle Santa Rosa, 45",Barri Santa Rosa,130000.0,136.0,4.0,2.0,,,https://www.idealista.com/inmueble/106904910/,,,,,,,,2025-08-23
106844612,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,240000.0,220.0,3.0,3.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106844612/,,,,,,,,2025-08-23
102483285,Dúplex en venta en Maulets,Centro - Zona Alta,99000.0,225.0,3.0,1.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/102483285/,,,,,,,,2025-08-23
102545563,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,185000.0,140.0,3.0,2.0,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/102545563/,,,,,,,,2025-08-23
106479280,"Masía en venta en Camino Caseta Madrid, 1",Barri Santa Rosa,999000.0,400.0,3.0,3.0,,,https://www.idealista.com/inmueble/106479280/,,,,,,,,2025-08-23
107316941,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,115000.0,90.0,3.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/107316941/,,,,,,,,2025-08-23
107743932,"Chalet adosado en venta en font de la uixola, 1",Barri Eixample,374500.0,182.0,3.0,3.0,,,https://www.idealista.com/inmueble/107743932/,,,,,,,,2025-08-23
106967544,Chalet adosado en venta en Barri Eixample,Alcoy / Alcoi,361305.0,614.0,7.0,5.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/106967544/,,,,,,,,2025-08-23
107228155,"Piso en venta en Calle Juan Gil Albert, 73",Barri Zona Nord,140000.0,110.0,3.0,1.0,,,https://www.idealista.com/inmueble/107228155/,,,,,,,,2025-08-23
108979120,Piso en venta en Alameda Camilo Sesto,Barri Eixample,130000.0,168.0,6.0,2.0,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108979120/,,,,,,,,2025-08-23
108045216,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,25000.0,62.0,,2.0,Inmobiliaria Hache,https://www.idealista.com/pro/inmobiliaria-hache/,https://www.idealista.com/inmueble/108045216/,,,,,,,,2025-08-23
102851130,Ático en venta en Centro - Zona Alta,Alcoy / Alcoi,300000.0,170.0,4.0,2.0,inmobiliaria aracil,https://www.idealista.com/pro/inmobiliaria-aracil/,https://www.idealista.com/inmueble/102851130/,,,,,,,,2025-08-23
106638848,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,104690.0,104.0,1.0,3.0,NEXT HOME INMOBILIARIA,https://www.idealista.com/pro/inmonexthome/,https://www.idealista.com/inmueble/106638848/,,,,,,,,2025-08-23
107793838,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,124000.0,108.0,3.0,2.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/107793838/,,,,,,,,2025-08-23
106328582,Piso en venta en Calle Alfafara,Barri Eixample,143750.0,150.0,1.0,1.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/106328582/,,,,,,,,2025-08-23
108651592,Piso en venta en Pz Jaume El Conqueridor,Barri Santa Rosa,93000.0,118.0,3.0,2.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108651592/,,,,,,,,2025-08-23
107396314,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,95000.0,95.0,3.0,2.0,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/107396314/,,,,,,,,2025-08-23
104508598,"Casa o chalet independiente en venta en Calle els Llençols, 10",Barri Eixample,690000.0,505.0,6.0,4.0,,,https://www.idealista.com/inmueble/104508598/,,,,,,,,2025-08-23
105366816,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,130000.0,140.0,4.0,2.0,Next Steps Spain,https://www.idealista.com/pro/nextstepsspain/,https://www.idealista.com/inmueble/105366816/,,,,,,,,2025-08-23
107657435,Piso en venta en Centro - Zona Alta,Alcoy / Alcoi,110000.0,90.0,4.0,2.0,Abenza inmuebles,https://www.idealista.com/pro/abenza-inmuebles/,https://www.idealista.com/inmueble/107657435/,,,,,,,,2025-08-23
108440331,Casa o chalet independiente en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,250000.0,180.0,4.0,2.0,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/108440331/,,,,,,,,2025-08-23
107956346,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,116150.0,131.0,3.0,2.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/107956346/,,,,,,,,2025-08-23
107658044,Piso en venta en Barri Eixample,Alcoy / Alcoi,105000.0,135.0,4.0,2.0,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/107658044/,,,,,,,,2025-08-23
108954761,"Piso en venta en Calle el Camí, 30",Centro - Zona Alta,185000.0,174.0,4.0,3.0,,,https://www.idealista.com/inmueble/108954761/,,,,,,,,2025-08-23
108475879,Finca rústica en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,145000.0,131.0,3.0,1.0,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/108475879/,,,,,,,,2025-08-23
107385916,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,83475.0,72.0,,1.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/107385916/,,,,,,,,2025-08-23
108459600,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,112125.0,85.0,,2.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108459600/,,,,,,,,2025-08-23
97216193,"Piso en venta en Calle sant josep, 58",Centro - Zona Alta,75000.0,70.0,2.0,1.0,,,https://www.idealista.com/inmueble/97216193/,,,,,,,,2025-08-23
108940128,Casa o chalet independiente en venta en Partida de Barxell s/n,Barri Batoi - Sargento - Baradello,320000.0,220.0,4.0,2.0,,,https://www.idealista.com/inmueble/108940128/,,,,,,,,2025-08-23
97761053,"Ático en venta en Alameda Camilo Sesto, 79",Barri Eixample,175000.0,100.0,3.0,2.0,,,https://www.idealista.com/inmueble/97761053/,,,,,,,,2025-08-23
108672730,"Casa o chalet independiente en venta en Urbanització l'Estepar, 109",Centro - Zona Alta,149000.0,97.0,3.0,1.0,,,https://www.idealista.com/inmueble/108672730/,,,,,,,,2025-08-23
102377023,"Piso en venta en Camino c/El, 62",Centro - Zona Alta,165000.0,141.0,3.0,2.0,,,https://www.idealista.com/inmueble/102377023/,,,,,,,,2025-08-23
107854880,Ático en venta en Alameda Camilo Sesto,Barri Eixample,140000.0,70.0,2.0,1.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/107854880/,,,,,,,,2025-08-23
105958743,"Casa o chalet independiente en venta en Partida Rambla Baixa, 5",Centro - Zona Alta,345000.0,585.0,6.0,4.0,,,https://www.idealista.com/inmueble/105958743/,,,,,,,,2025-08-23
34412508,"Dúplex en venta en Calle sant nicolau, 96",Centro - Zona Alta,120000.0,120.0,3.0,2.0,,,https://www.idealista.com/inmueble/34412508/,,,,,,,,2025-08-23
108058634,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,95450.0,80.0,,2.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108058634/,,,,,,,,2025-08-23
108331396,Estudio en venta en Centro - Zona Alta,Alcoy / Alcoi,89125.0,73.0,,1.0,Aliseda inmobiliaria,https://www.idealista.com/pro/gesaliseda/,https://www.idealista.com/inmueble/108331396/,,,,,,,,2025-08-23
108318287,"Piso en venta en Alameda Camilo Sesto, 10",Barri Eixample,185000.0,240.0,5.0,3.0,,,https://www.idealista.com/inmueble/108318287/,,,,,,,,2025-08-23
97844337,"Piso en venta en Calle Encaro, 1",Centro - Zona Alta,120000.0,100.0,3.0,2.0,,,https://www.idealista.com/inmueble/97844337/,,,,,,,,2025-08-23
108446125,Piso en venta en Barri Eixample,Alcoy / Alcoi,147000.0,146.0,5.0,2.0,Inmobiliaria Terra,https://www.idealista.com/pro/inmobiliaria-terra/,https://www.idealista.com/inmueble/108446125/,,,,,,,,2025-08-23
108899661,Piso en venta en Barri Eixample,Alcoy / Alcoi,130000.0,105.0,3.0,2.0,TX CASAS INMOBILIARIA,https://www.idealista.com/pro/tx-casas-inmobiliaria/,https://www.idealista.com/inmueble/108899661/,,,,,,,,2025-08-23
108150209,"Piso en venta en Calle Cronista Jordán, 17",Barri Santa Rosa,140000.0,150.0,5.0,2.0,,,https://www.idealista.com/inmueble/108150209/,,,,,,,,2025-08-23
108272920,"Piso en venta en Calle Echegaray, 19",Centro - Zona Alta,125000.0,70.0,2.0,1.0,,,https://www.idealista.com/inmueble/108272920/,,,,,,,,2025-08-23
25773154,"Piso en venta en San Nicolas, 143",Centro - Zona Alta,80000.0,80.0,2.0,1.0,,,https://www.idealista.com/inmueble/25773154/,,,,,,,,2025-08-23
107572101,"Ático en venta en Calle Ibi, 36",Barri Santa Rosa,159000.0,98.0,4.0,2.0,,,https://www.idealista.com/inmueble/107572101/,,,,,,,,2025-08-23
99875222,"Masía en venta en Rambla Alta, 59",Centro - Zona Alta,150000.0,170.0,10.0,2.0,,,https://www.idealista.com/inmueble/99875222/,,,,,,,,2025-08-23
106753450,"Chalet pareado en venta en Calle els Maulets, 12",Centro - Zona Alta,50000.0,135.0,2.0,1.0,,,https://www.idealista.com/inmueble/106753450/,,,,,,,,2025-08-23
106297795,"Piso en venta en Calle Cronista Jordán, 20",Barri Santa Rosa,92000.0,100.0,4.0,1.0,,,https://www.idealista.com/inmueble/106297795/,,,,,,,,2025-08-23
108786924,Piso en venta en Barri Zona Nord,Alcoy / Alcoi,165000.0,95.0,3.0,2.0,Inmobiliaria Numero Uno,https://www.idealista.com/pro/numero-uno/,https://www.idealista.com/inmueble/108786924/,,,,,,,,2025-08-23
108159633,Piso en venta en Barri Santa Rosa,Alcoy / Alcoi,140000.0,120.0,4.0,2.0,Inmobiliaria Norte,https://www.idealista.com/pro/inmobiliarianorte/,https://www.idealista.com/inmueble/108159633/,,,,,,,,2025-08-23
100283971,"Piso en venta en Calle Roger de Llúria, 2",Centro - Zona Alta,195000.0,175.0,5.0,3.0,,,https://www.idealista.com/inmueble/100283971/,,,,,,,,2025-08-23
108610578,"Ático en venta en Avenida de Alameda de Camilo Sesto, 22",Barri Eixample,149900.0,92.0,2.0,1.0,,,https://www.idealista.com/inmueble/108610578/,,,,,,,,2025-08-23
105080006,"Piso en venta en Varias, 14 ,",Barri Eixample,298000.0,220.0,3.0,1.0,,,https://www.idealista.com/inmueble/105080006/,,,,,,,,2025-08-23
91837932,"Piso en venta en Plaza Hospital Sueco Noruego, 2",Centro - Zona Alta,131000.0,120.0,3.0,2.0,,,https://www.idealista.com/inmueble/91837932/,,,,,,,,2025-08-23
107477781,"Piso en venta en Calle maestro espi, 11",Barri Santa Rosa,150000.0,100.0,3.0,2.0,,,https://www.idealista.com/inmueble/107477781/,,,,,,,,2025-08-23
103403370,"Piso en venta en Alameda Camilo Sesto, 4",Barri Eixample,180000.0,150.0,4.0,2.0,,,https://www.idealista.com/inmueble/103403370/,,,,,,,,2025-08-23
106979980,"Piso en venta en Calle Escultor Peresejo, 24",Barri Eixample,117500.0,120.0,4.0,2.0,,,https://www.idealista.com/inmueble/106979980/,,,,,,,,2025-08-23
81156708,"Ático en venta en Calle el Camí, 46",Centro - Zona Alta,185000.0,150.0,3.0,2.0,,,https://www.idealista.com/inmueble/81156708/,,,,,,,,2025-08-23
81772162,Chalet pareado en venta en Barri Batoi - Sargento - Baradello,Alcoy / Alcoi,230000.0,256.0,4.0,2.0,,,https://www.idealista.com/inmueble/81772162/,,,,,,,,2025-08-23
